S05184_1:101		
728.332	3025	
728.803	2843	
729.274	2854	
729.745	2934	
730.217	2927	
730.688	3147	
731.159	3164	
731.631	3446	
732.102	3496	
732.573	3313	
733.045	3314	
733.516	3474	
733.988	3981	
734.459	4329	
734.931	3963	
735.402	3908	
735.874	4051	
736.345	4037	
736.817	3857	
737.289	4243	
737.76	4495	
738.232	4574	
738.704	4828	
739.176	5529	
739.648	5498	
740.119	5624	
740.591	5679	
741.063	5619	
741.535	5217	
742.007	5052	
742.479	5180	
742.951	5115	
743.423	5169	
743.895	4999	
744.367	4855	
744.839	4700	
745.311	4532	
745.784	4501	
746.256	4759	
746.728	5186	
747.2	5385	
747.672	5764	
748.145	5990	
748.617	6380	
749.089	6283	
749.562	6137	
750.034	5963	
750.507	5641	
750.979	5661	
751.452	5567	
751.924	5475	
752.397	5345	
752.869	5550	
753.342	5584	
753.815	5197	
754.287	5091	
754.76	5307	
755.233	5544	
755.705	5970	
756.178	6232	
756.651	6218	
757.124	6053	
757.597	6030	
758.069	6209	
758.542	6485	
759.015	6630	
759.488	6074	
759.961	5458	
760.434	5370	
760.907	5830	
761.38	5824	
761.853	5732	
762.327	5751	
762.8	5787	
763.273	5742	
763.746	5301	
764.219	5235	
764.693	5292	
765.166	5256	
765.639	5886	
766.113	6483	
766.586	6444	
767.059	6475	
767.533	6233	
768.006	6118	
768.48	6094	
768.953	5845	
769.427	5963	
769.9	5820	
770.374	6192	
770.848	6489	
771.321	6469	
771.795	6870	
772.269	7070	
772.742	6946	
773.216	6345	
773.69	5807	
774.164	5519	
774.638	5673	
775.111	5659	
775.585	5489	
776.059	5250	
776.533	5187	
777.007	4944	
777.481	5000	
777.955	4825	
778.429	4681	
778.903	5018	
779.378	5218	
779.852	5165	
780.326	5150	
780.8	5318	
781.274	5629	
781.749	5903	
782.223	5765	
782.697	5161	
783.171	4796	
783.646	5162	
784.12	5747	
784.595	5621	
785.069	5646	
785.544	5564	
786.018	5745	
786.493	5769	
786.967	5401	
787.442	5027	
787.916	4880	
788.391	4553	
788.866	4449	
789.34	4722	
789.815	4782	
790.29	4786	
790.765	5227	
791.239	5328	
791.714	5486	
792.189	5877	
792.664	5681	
793.139	5394	
793.614	5238	
794.089	5228	
794.564	5039	
795.039	4637	
795.514	4727	
795.989	4503	
796.464	4162	
796.939	3686	
797.414	3561	
797.89	3626	
798.365	3582	
798.84	3342	
799.315	3371	
799.791	3985	
800.266	4335	
800.741	4858	
801.217	5216	
801.692	5316	
802.168	4973	
802.643	4609	
803.119	4311	
803.594	4253	
804.07	3908	
804.545	3968	
805.021	3981	
805.496	3886	
805.972	3599	
806.448	3332	
806.923	3036	
807.399	2994	
807.875	3133	
808.351	3321	
808.827	3400	
809.302	3561	
809.778	3814	
810.254	3953	
810.73	3983	
811.206	3820	
811.682	3902	
812.158	3899	
812.634	3993	
813.11	3951	
813.586	3693	
814.062	3541	
814.539	3347	
815.015	2990	
815.491	2575	
815.967	2619	
816.443	2763	
816.92	2683	
817.396	2371	
817.872	2552	
818.349	2393	
818.825	2359	
819.302	2574	
819.778	2613	
820.255	2912	
820.731	3179	
821.208	3143	
821.684	2899	
822.161	2764	
822.637	2678	
823.114	2483	
823.591	2500	
824.067	2459	
824.544	2408	
825.021	2367	
825.498	2278	
825.975	2239	
826.451	2113	
826.928	2093	
827.405	1999	
827.882	1871	
828.359	1812	
828.836	1760	
829.313	1756	
829.79	1756	
830.267	1784	
830.744	1732	
831.221	1727	
831.698	1748	
832.176	1713	
832.653	1735	
833.13	1668	
833.607	1745	
834.085	1660	
834.562	1656	
835.039	1776	
835.517	1825	
835.994	1859	
836.471	1912	
836.949	1965	
837.426	1873	
837.904	1800	
838.381	1803	
838.859	1796	
839.336	1696	
839.814	1636	
840.292	1668	
840.769	1523	
841.247	1431	
841.725	1408	
842.203	1338	
842.68	1236	
843.158	1225	
843.636	1326	
844.114	1360	
844.592	1368	
845.07	1275	
845.548	1188	
846.026	1147	
846.504	1194	
846.982	1169	
847.46	1151	
847.938	1180	
848.416	1158	
848.894	1089	
849.372	1081	
849.85	1116	
850.329	1083	
850.807	1120	
851.285	1170	
851.763	1142	
852.242	1087	
852.72	1015	
853.198	955	
853.677	973	
854.155	976	
854.634	975	
855.112	920	
855.591	964	
856.069	1022	
856.548	1051	
857.026	1031	
857.505	1044	
857.984	1035	
858.462	964	
858.941	961	
859.42	955	
859.899	939	
860.377	917	
860.856	884	
861.335	935	
861.814	956	
862.293	1019	
862.772	964	
863.251	913	
863.73	890	
864.209	857	
864.688	754	
865.167	668	
865.646	618	
866.125	624	
866.604	661	
867.083	687	
867.563	703	
868.042	761	
868.521	807	
869	782	
869.48	822	
869.959	845	
870.438	806	
870.918	795	
871.397	795	
871.877	777	
872.356	701	
872.836	628	
873.315	613	
873.795	602	
874.274	589	
874.754	572	
875.234	521	
875.713	491	
876.193	513	
876.673	514	
877.153	574	
877.632	635	
878.112	670	
878.592	640	
879.072	586	
879.552	497	
880.032	463	
880.512	439	
880.992	400	
881.472	378	
881.952	374	
882.432	398	
882.912	414	
883.392	448	
883.872	497	
884.352	531	
884.832	546	
885.313	542	
885.793	544	
886.273	514	
886.753	477	
887.234	436	
887.714	425	
888.195	405	
888.675	394	
889.155	391	
889.636	392	
890.116	380	
890.597	377	
891.077	335	
891.558	328	
892.039	311	
892.519	309	
893	311	
893.481	301	
893.961	290	
894.442	281	
894.923	262	
895.404	255	
895.885	252	
896.365	251	
896.846	241	
897.327	228	
897.808	239	
898.289	240	
898.77	246	
899.251	246	
899.732	259	
900.213	246	
900.694	248	
901.175	241	
901.657	249	
902.138	265	
902.619	258	
903.1	248	
903.582	258	
904.063	253	
904.544	249	
905.026	255	
905.507	274	
905.988	286	
906.47	282	
906.951	282	
907.433	281	
907.914	307	
908.396	322	
908.877	331	
909.359	329	
909.841	308	
910.322	310	
910.804	306	
911.286	317	
911.767	307	
912.249	285	
912.731	268	
913.213	282	
913.695	274	
914.176	254	
914.658	242	
915.14	246	
915.622	267	
916.104	287	
916.586	296	
917.068	295	
917.55	315	
918.032	335	
918.515	352	
918.997	357	
919.479	372	
919.961	372	
920.443	374	
920.926	381	
921.408	357	
921.89	354	
922.373	335	
922.855	321	
923.337	293	
923.82	291	
924.302	292	
924.785	287	
925.267	278	
925.75	283	
926.232	302	
926.715	321	
927.197	344	
927.68	372	
928.163	362	
928.646	358	
929.128	395	
929.611	393	
930.094	399	
930.577	383	
931.059	359	
931.542	346	
932.025	357	
932.508	372	
932.991	407	
933.474	422	
933.957	406	
934.44	374	
934.923	382	
935.406	382	
935.889	379	
936.372	388	
936.856	383	
937.339	360	
937.822	359	
938.305	337	
938.789	334	
939.272	324	
939.755	322	
940.239	288	
940.722	281	
941.205	270	
941.689	245	
942.172	229	
942.656	224	
943.139	221	
943.623	224	
944.106	239	
944.59	236	
945.074	245	
945.557	251	
946.041	270	
946.525	280	
947.009	291.5	
947.492	303	
947.976	300	
948.46	303	
948.944	327	
949.428	310	
949.912	307	
950.395	335	
950.879	353	
951.363	366	
951.847	395	
952.332	423	
952.816	463	
953.3	557	
953.784	607	
954.268	646	
954.752	671	
955.236	677	
955.721	770	
956.205	882	
956.689	998	
957.174	1061	
957.658	1110	
958.142	1154	
958.627	1205	
959.111	1262	
959.596	1336	
960.08	1345	
960.565	1320	
961.049	1240	
961.534	1206	
962.018	1116	
962.503	1170	
962.988	1184	
963.472	1206	
963.957	1232	
964.442	1186	
964.926	1207	
965.411	1236	
965.896	1205	
966.381	1062	
966.866	972	
967.351	854	
967.836	792	
968.321	662	
968.806	519	
969.291	385	
969.776	316	
970.261	257	
970.746	222	
971.231	201	
971.716	204	
972.201	218	
972.686	232	
973.172	262	
973.657	277	
974.142	309	
974.627	350	
975.113	418	
975.598	554	
976.084	741	
976.569	1019	
977.054	1354	
977.54	1554	
978.025	2045	
978.511	2371	
978.997	2671	
979.482	2884	
979.968	2880	
980.453	2626	
980.939	2444	
981.425	2570	
981.91	2942	
982.396	2994	
982.882	3012	
983.368	2921	
983.854	2652	
984.34	2543	
984.825	2805	
985.311	3067	
985.797	3259	
986.283	3494	
986.769	3361	
987.255	2950	
987.741	2621	
988.227	2277	
988.714	2165	
989.2	1960	
989.686	1756	
990.172	1513	
990.658	1245	
991.145	1098	
991.631	971	
992.117	933	
992.603	909	
993.09	900	
993.576	808	
994.063	672	
994.549	619	
995.036	688	
995.522	792	
996.009	916	
996.495	969	
996.982	1029	
997.468	1074	
997.955	982	
998.442	834	
998.928	716	
999.415	547	
999.902	400	
1000.388	305	
1000.875	261	
1001.362	216	
1001.849	188	
1002.336	164	
1002.823	134	
1003.31	112	
1003.797	97	
1004.284	106	
1004.771	137	
1005.258	184	
1005.745	218	
1006.232	251	
1006.719	264	
1007.206	263	
1007.693	222	
1008.181	183	
1008.668	132	
1009.155	95	
1009.642	65	
1010.13	51	
1010.617	51	
1011.104	53	
1011.592	57	
1012.079	54	
1012.567	51	
1013.054	49	
1013.542	55	
1014.029	65	
1014.517	86	
1015.004	110	
1015.492	130	
1015.98	149	
1016.467	157	
1016.955	149	
1017.443	137	
1017.931	115	
1018.418	125	
1018.906	149	
1019.394	174	
1019.882	179	
1020.37	164	
1020.858	151	
1021.346	139	
1021.834	124	
1022.322	164	
1022.81	357	
1023.298	599	
1023.786	705	
1024.274	606	
1024.762	462	
1025.25	384	
1025.739	325	
1026.227	266	
1026.715	173	
1027.203	100	
1027.692	86	
1028.18	143	
1028.668	292	
1029.157	374	
1029.645	370	
1030.134	307	
1030.622	256	
1031.111	306	
1031.599	389	
1032.088	355	
1032.576	254	
1033.065	136	
1033.553	71	
1034.042	36	
1034.531	22	
1035.02	16	
1035.508	21	
1035.997	20	
1036.486	26	
1036.975	26	
1037.464	17	
1037.953	12	
1038.441	10	
1038.93	7	
1039.419	7	
1039.908	7	
1040.397	6	
1040.886	3	
1041.376	4	
1041.865	6	
1042.354	4	
1042.843	7	
1043.332	7	
1043.821	10	
1044.311	4	
1044.8	6	
1045.289	4	
1045.778	4	
1046.268	6	
1046.757	2	
1047.247	7	
1047.736	6	
1048.226	3	
1048.715	5	
1049.205	4	
1049.694	5	
1050.184	5	
1050.673	3	
1051.163	8	
1051.653	6	
1052.142	5	
1052.632	0	
1053.122	2	
1053.612	4	
1054.101	5	
1054.591	7	
1055.081	1	
1055.571	11	
1056.061	4	
1056.551	2	
1057.041	7	
1057.531	4	
1058.021	3	
1058.511	0	
1059.001	5	
1059.491	8	
1059.981	5	
1060.471	7	
1060.961	4	
1061.452	1	
1061.942	4	
1062.432	-5	
1062.922	2	
1063.413	5	
1063.903	2	
1064.393	5	
1064.884	0	
1065.374	5	
1065.865	5	
1066.355	4	
1066.846	6	
1067.336	2	
1067.827	6	
1068.317	6	
1068.808	4	
1069.299	6	
1069.789	4	
1070.28	7	
1070.771	4	
1071.262	-2	
1071.752	4	
1072.243	3	
1072.734	5	
1073.225	7	
1073.716	6	
1074.207	5	
1074.698	1	
1075.189	3	
1075.68	4	
1076.171	2	
1076.662	6	
1077.153	1	
1077.644	3	
1078.135	6	
1078.626	4	
1079.117	3	
1079.609	3	
1080.1	4	
1080.591	-2	
1081.083	3	
1081.574	2	
1082.065	4	
1082.557	1	
1083.048	-1	
1083.539	2	
1084.031	2	
1084.522	1	
1085.014	7	
1085.506	2	
1085.997	2	
1086.489	4	
1086.98	2	
1087.472	2	
1087.964	10	
1088.455	1	
1088.947	0	
1089.439	0	
1089.931	4	
1090.423	3	
1090.915	7	
1091.406	1	
1091.898	3	
1092.39	4	
1092.882	4	
1093.374	1	
1093.866	-1	
1094.358	4	
1094.85	5	
1095.342	5	
1095.835	0	
1096.327	3	
1096.819	5	
1097.311	1	
1097.803	5	
1098.296	3	
1098.788	5	
1099.28	1	
1099.773	5	
1100.265	2	
1100.758	3	
1101.25	4	
1101.742	4	
1102.235	0	
1102.727	-2	
1103.22	2	
1103.713	2	
1104.205	5	
1104.698	4	
1105.19	5	
1105.683	7	
1106.176	4	
1106.669	1	
1107.161	-3	
1107.654	4	
1108.147	3	
1108.64	6	
1109.133	5	
1109.626	4	
1110.119	3	
1110.611	5	
1111.104	4	
1111.597	3	
1112.091	3	
1112.584	3	
1113.077	1	
1113.57	3	
1114.063	5	
1114.556	6	
1115.049	4	
1115.543	2	
1116.036	6	
1116.529	2	
1117.022	5	
1117.516	-1	
1118.009	0	
1118.503	-1	
1118.996	2	
1119.489	7	
1119.983	2	
1120.476	4	
1120.97	4	
1121.464	2	
1121.957	4	
1122.451	3	
1122.944	4	
1123.438	5	
